SampleID,Water_Temp_C,pH,Ammonium_N_mgL,Biomass_Status,Ensifer_adhaerens,Bacillus_megaterium,Pseudomonas_fluorescens,Azospirillum_brasilense,Rhizobium_sp,Aeromonas_hydrophila,Pseudomonas_aeruginosa,Flavobacterium_columnare,Chryseobacterium_sp,Elizabethkingia_sp,Sphingomonas_sp,Microbacterium_sp,Diversity_Index
WGL_206,28.5,6.29,6.24,1,0.07883709700068253,0.062117321311975914,0.06848647084098022,0.0001,0.0001,0.060927202409015446,0.0012700460377666895,0.035399484656361925,0.011238156461121,0.0001,0.08033689971612501,0.05230457757599076,3.17
WGL_359,23.6,6.86,11.81,0,0.021239904535718217,0.04370876722712576,0.05272397768172044,0.0484271398059707,0.042512073394967986,0.0965790611512268,0.05866303713058506,0.04988167841553336,0.029254316797553834,0.0076392091212339995,0.019538201988980812,0.03162688907321924,1.72
WGL_127,27.3,6.52,9.42,1,0.10899380567628401,0.0653857551485033,0.06652124911607002,0.03447495623528794,0.0001,0.0001,0.0001,0.0001,0.019130726961914535,0.016417470408815145,0.07874764266598058,0.052375784589418335,2.48
WGL_366,25.8,7.41,8.14,0,0.00555946737098894,0.0429444616154979,0.0001,0.03560539141959443,0.0133930082364716,0.04155746087380257,0.035298970688137005,0.053007734016298214,0.050445946756022216,0.04050246759483408,0.001,0.04001293915742109,2.22
WGL_079,19.5,6.51,7.56,1,0.09980325123980491,0.05786421053359946,0.010006765272210418,0.0001,0.07500902229077416,0.033383955197595544,0.030532652381850475,0.0001,0.005280540405903339,0.039620550562730734,0.001,0.056111669366568695,2.77
WGL_250,32.9,6.3,13.71,0,0.0001,0.03697479602473774,0.022003246318882216,0.04832941493815245,0.015766504607720642,0.019302073147421127,0.07629010850764821,0.03176656824526213,0.024960411968080756,0.02438680289524631,0.015996065023585644,0.04837180638160218,2.5
WGL_179,24.5,7.28,13.32,1,0.051930382557862434,0.015289664316485846,0.07644984770571898,0.053845675906184484,0.08818666360192104,0.026365202004807235,0.027583764280639418,0.0001,0.031193559200217984,0.0001,0.001,0.01840942835029048,2.4
WGL_059,27.5,6.73,7.48,1,0.1073769142479127,0.05754538891156334,0.005542206659943899,0.008482599781505798,0.040342017649909676,0.01779515762973951,0.029351079754292138,0.0001,0.045965787559817506,0.0001,0.045093830492336714,0.06868898090474801,2.03
WGL_389,28.5,7.37,8.81,0,0.028767213410106067,0.03075437756199155,0.026058120846903756,0.021645858240571553,0.11197923029618538,0.04630520200252387,0.06447462602005913,0.0333223340923515,0.037921299044574516,0.019616458153728467,0.10796189184530286,0.03560222306881828,1.79
WGL_334,27.3,6.35,1.03,0,0.059028870475170137,0.08357132957116142,0.07281912055376033,0.030962934322540818,0.007038039521328164,0.04723034241708686,0.027118547901576612,0.0423644887041107,0.057086351151137346,0.022870547143647547,0.04268405299521841,0.01801417663918962,2.66
WGL_224,30.1,7.0,5.98,1,0.025327951600132792,0.04432160868624005,0.0001,0.011243011945297837,0.05345233284438551,0.04743092942173967,0.0637645701611223,0.03344683055435303,0.017921015707088962,0.017729318018312117,0.03268614224058732,0.04701884014031363,0.41
WGL_373,27.7,5.95,10.99,0,0.02399540343819908,0.0001,0.0001,0.026832700626681562,0.01356755800564003,0.0001,0.02945308075043184,0.016205173070206823,0.02643320422616117,0.04904700779682217,0.011713371649788425,0.05856091418649011,1.55
WGL_391,29.8,6.86,4.14,0,0.08205548117568165,0.07030112532106653,0.0001,0.05760295808608074,0.015642899322736218,0.037117044765605796,0.0036431059037279785,0.018187727426014072,0.03750700923738124,0.017322066682576513,0.02166090502798749,0.002078218941601734,2.37
WGL_062,27.7,6.78,16.09,1,0.08648106798826377,0.05691682480986888,0.009315289112344471,0.06325671167507751,0.014807751331210886,0.0006119119745893221,0.0001,0.0001,0.013555085795107644,0.0001,0.013294970834990236,0.03768106281851468,2.1
WGL_314,24.6,6.18,3.32,0,0.07539282473226855,0.032623036994035015,0.07836684063275637,0.023894120881864277,0.02669019569748591,0.0417817155087382,0.0001,0.031078716476138146,0.0001,0.0001,0.0506063034013557,0.04305792223630138,2.14
WGL_094,26.7,7.08,4.9,1,0.11346856173329684,0.04809859667209622,0.030393447202338848,0.08572534634079623,0.05756845688146773,0.032821904566267504,0.03908056256536415,0.0001,0.053733269488709906,0.0033172094537135457,0.04856461363274264,0.06768457898540134,2.32
WGL_362,31.3,6.62,19.0,0,0.003047950938984037,0.04005786025340207,0.008837049020178556,0.0695562078850606,0.03102823528560223,0.05840595404215998,0.014895915580116246,0.0001,0.03763703403281604,0.06767973761109813,0.044476453256389874,0.001,2.55
WGL_268,25.1,6.61,17.5,0,0.0001,0.032932498697493665,0.017746291808543646,0.06695497078257104,0.023105356886007837,0.045298122646125004,0.016809773981112955,0.04462636638467636,0.04903895465683919,0.027269809032880503,0.061624308583809004,0.008869082584436336,1.59
WGL_070,28.9,6.17,12.75,1,0.019619024432444128,0.028377749906640555,0.006335823127821452,0.06369232107612348,0.0001,0.05754609057264669,0.0001,0.06271149814225074,0.02320016580360003,0.012767979078334336,0.05307358405543647,0.10577735936119234,2.96
WGL_037,24.7,7.11,0.5,1,0.08081246943342536,0.008376136485497364,0.031970272835513416,0.08531769403283013,0.07033613716392526,0.04535877831528991,0.028733172175602374,0.0410502297690937,0.008558070613796676,0.0367030350460182,0.04552889901007878,0.08968168962257386,2.3
WGL_041,32.9,6.46,12.81,1,0.039675075651848066,0.05393190725703435,0.011334892974090873,0.009039400207282607,0.036427649690553295,0.024011288260813956,0.010460003192211397,0.0001,0.017406154497567175,0.036639508691574424,0.001,0.035553576052233374,3.05
WGL_161,26.5,7.33,10.12,1,0.052793771570467204,0.0569547420084944,0.008565074534809189,0.009579543958744944,0.05554535261603346,0.032222247342862345,0.0001,0.027045772630780684,0.0001,0.0001,0.05657502145419776,0.08598170326871177,3.35
WGL_319,31.0,7.37,11.94,0,0.04325028155175033,0.03734605937186257,0.0001,0.0001,0.02702010610718663,0.042737249477805266,0.03627887459711078,0.014477251203230092,0.04630918108838398,0.038718534935558685,0.02287998663323286,0.001,1.97
WGL_012,22.9,7.27,8.23,1,0.09548362308169313,0.05265628690206868,0.019026159393525272,0.07247220279169644,0.013778069554125184,0.0001,0.061594888776571204,0.0001,0.02791032147448298,0.03547129422396682,0.04441197589304777,0.001,3.01
WGL_306,27.0,8.06,14.62,0,0.0001,0.0001,0.028942812858741493,0.09227660235583864,0.0001,0.025133594067663054,0.043300512879638146,0.04339655042581264,0.05439668461925966,0.0001,0.043768369834363885,0.020826966819356814,2.12
WGL_145,25.0,5.98,6.43,1,0.045147678072117545,0.0001,0.029156216098511056,0.04376354949474858,0.05321126289213744,0.035850335195098545,0.0001,0.033572000598287424,0.022551951538530235,0.00717656891211024,0.06847775892502467,0.09172518842016719,2.7
WGL_309,26.5,7.47,6.21,0,0.020371170694471835,0.04452676174877995,0.020749396670174856,0.02569808766030499,0.0001,0.03876575087029356,0.03657739282137559,0.011697995828181606,0.07501166877966961,0.017884398646281028,0.087501439381374,0.001,2.2
WGL_315,27.5,7.17,16.09,0,0.012996868317351477,0.011219319907522791,0.027461220354352268,0.0206429716399586,0.025980171527827903,0.03625632798166291,0.06104611658266729,0.013611044474490804,0.0077444472424183924,0.044249400998988955,0.05341610758295461,0.051387814179506636,2.75
WGL_172,26.6,7.0,4.62,1,0.08683926113781153,0.04466240824837718,0.0035965040659111103,0.011486652667302484,0.06366432157711283,0.0001,0.0633985693043138,0.0001,0.016896057334446803,0.0001,0.03749675491549678,0.02395422982894717,2.79
WGL_128,28.5,6.08,12.43,1,0.09008743880938823,0.06763507049998821,0.054784616556424574,0.020126351270646926,0.05526861653963751,0.003966835501450796,0.083107701349758,0.007152707235753719,0.0001,0.004569243672097075,0.08449296555099792,0.024189615488038486,1.64
WGL_257,28.2,7.62,12.24,0,0.08972516409504099,0.04227084850834594,0.008271149777225442,0.03558384574392373,0.0001,0.020181826460420813,0.039459843992910755,0.026573108183512033,0.013894995376534937,0.0001,0.09338845001698845,0.07140923761657736,2.03
WGL_322,24.0,7.84,9.79,0,0.024879186107267345,0.005530729722942076,0.05037659884376976,0.0001,0.006389547443783674,0.05454521812478872,0.035998436011869916,0.01250382789664244,0.06733468253009908,0.0001,0.014429398413504449,0.07349600360955615,2.54
WGL_185,25.9,7.64,18.97,1,0.017380985332252415,0.03133881470292884,0.031640374921621625,0.07170173338326226,0.040260175247133184,0.04761889134031797,0.04161743320538986,0.05426525873082826,0.0033559568103024955,0.01745306248113991,0.009085953830682562,0.01534916622254245,2.54
WGL_047,26.8,7.76,6.62,1,0.09219777260870113,0.06617767564056976,0.03169785123892552,0.04887190917084121,0.08212398837510917,0.0001,0.0001,0.015720341926894824,0.0028422481169012633,0.05460948224815612,0.07778826525157047,0.001,2.81
WGL_010,27.0,6.0,8.42,1,0.08755129397603237,0.07557428646285505,0.08800264691233457,0.0001,0.06076175601663457,0.04215705485289618,0.03451392462094916,0.0001,0.022294920777899473,0.058501391805678635,0.001,0.05429013100771757,3.04
WGL_335,28.9,7.12,18.41,0,0.010054604427395095,0.039401918442982964,0.001890345799223602,0.04659025059862093,0.0001,0.006937857321148266,0.01704962016719306,0.08016171113035073,0.08184710567328651,0.044839774771492896,0.01148379280243763,0.001,1.63
WGL_402,29.7,6.58,15.22,0,0.005963340324002449,0.04937579797527007,0.007561678276632138,0.013803612505321118,0.0001,0.08559282136923634,0.04528287799060298,0.01067567200625016,0.022703181667586097,0.0001,0.07620767138446513,0.07696352707049851,1.78
WGL_177,29.3,7.02,6.71,1,0.0840034673658285,0.04019678079370776,0.0001,0.013800964322127175,0.0001,0.0493499210168898,0.006649942281324922,0.04272775361547368,0.015984680577065022,0.005731461151285967,0.03836594971159505,0.10014338437952025,2.71
WGL_232,28.9,6.97,10.54,0,0.0049648004341238915,0.033625473516163226,0.06732901558600589,0.020917748040032613,0.0001,0.02503309446449087,0.008564835050405013,0.04678181902524061,0.032621166640232124,0.0038177706519213137,0.029451419637395452,0.06740473993210813,1.92
WGL_211,22.8,7.08,8.16,1,0.061114273331142506,0.030039881412839708,0.055951106520438,0.020899777163561138,0.05960971815910257,0.02948208639343305,0.033520395377544115,0.0001,0.0001,0.03841135683304954,0.001,0.04303276128033261,2.96
WGL_129,28.7,7.11,5.98,1,0.05880543801898286,0.06743588690825758,0.028694140406143515,0.03148549808874268,0.0595627284811155,0.016148901675059613,0.04120514980426846,0.014088922902514248,0.02566048546607169,0.015016226535307983,0.06684512036720819,0.06880113044219313,2.43
WGL_144,27.9,6.44,12.02,1,0.06893465818715655,0.010501649123775401,0.028500305169403408,0.050222543068299486,0.0001,0.0001,0.03685960699789886,0.016562345565496336,0.013019538459716198,0.0001,0.09014562695366293,0.07340014195360112,2.92
WGL_242,22.9,7.24,19.79,0,0.007500783912985984,0.040034867638115326,0.015731698913240454,0.009960063638582154,0.02829575278803062,0.06707210447899524,0.044426725403662944,0.03450345440780521,0.008088491265158315,0.0001,0.043795224273193725,0.03449767133783802,1.83
WGL_008,23.3,6.99,9.07,1,0.06727676531599214,0.026853051799013917,0.08893216270176205,0.028288405559153094,0.012622320886165765,0.02792782082031101,0.01326557443155633,0.010104653342352055,0.031532545276262314,0.02421563539731714,0.05086570002853278,0.06892601453174227,2.71
WGL_255,21.2,7.27,11.69,0,0.0001,0.009640909568438032,0.029576791909551804,0.0001,0.0304904780971096,0.05763751142906838,0.03185954018724475,0.06109448999898409,0.020622103556343634,0.005189770699273483,0.047153841896932336,0.02077068554393235,0.95
WGL_331,22.4,7.53,8.24,0,0.006553522411265196,0.04065799811584257,0.0001,0.007607248742989769,0.03665287473045008,0.06940829714529156,0.01580637445375397,0.02322741161574529,0.014206982967324838,0.049002233895848145,0.05854864708514035,0.12191859579542572,1.31
WGL_301,25.3,7.99,3.3,0,0.02537087951671109,0.023280194933681324,0.07060223308018737,0.0001,0.03862930405381037,0.03935109762206332,0.057177573055608485,0.022430652548710912,0.03846549783586683,0.04356175483006634,0.031708716707018594,0.022100470829725324,1.16
WGL_009,24.2,6.77,12.0,1,0.000968563710093507,0.0001,0.0129783747257442,0.10141900779184836,0.06889572269297442,0.06834042280762045,0.02013026201757942,0.025096257198367684,0.021055746730989658,0.0001,0.001,0.0011481691321152676,1.38
WGL_157,31.1,6.45,9.09,1,0.09045033280476485,0.06667038606010173,0.020481819996911326,0.0483246615290592,0.0017622895396310276,0.04390711327407748,0.038290166181620296,0.0001,0.0001,0.042058047695181046,0.022168851176121506,0.03307570464519253,2.46
WGL_028,26.7,6.54,7.08,1,0.08727347676164972,0.09825398804319531,0.0001,0.030686499801796985,0.04736161375707684,0.012118327488846286,0.0013716228687526977,0.0001,0.0001,0.03012454933011163,0.07227287380919363,0.04290023749492889,2.27
WGL_267,25.2,7.31,15.11,0,0.043630228083060205,0.0001,0.02029095965888231,0.014405257066140664,0.031188613821571235,0.01741176787086515,0.04386247672727705,0.025858999957121466,0.020659654312951005,0.020504144082690908,0.05919438607131115,0.0392405819058915,2.18
WGL_065,30.0,6.82,13.81,1,0.03791239201923899,0.046920055241829524,0.042471095024619356,0.06495068308415301,0.08234175578893356,0.0001,0.0197472276480508,0.017602977761866916,0.0001,0.001034020069588009,0.04308506726937637,0.033735652461118946,3.08
WGL_256,24.9,7.18,7.77,0,0.0001,0.00832614644177841,0.046091770604948956,0.006831005908544574,0.0001,0.06299260570809766,0.072984441250063,0.024919101506583212,0.02295747128545904,0.0001,0.001,0.035434008048524715,2.34
WGL_376,30.4,7.57,23.96,0,0.004572304599451007,0.04170960416273387,0.0654436005856025,0.011587520721704637,0.017799334066941154,0.02646916003145031,0.03406430489408115,0.05367209076860986,0.035865438385388713,0.002888684600292915,0.11176771695589013,0.017563753806480887,2.25
WGL_154,27.1,7.06,5.81,1,0.1188127552885127,0.08101212002313088,0.06723455381969232,0.039211698323555456,0.05728520334750775,0.03707405630706098,0.02591528954464401,0.0001,0.020746508158425728,0.019291959535432758,0.053502063405855685,0.013588431210726643,2.77
WGL_049,31.4,8.33,15.85,1,0.0001,0.044109670560128524,0.00916693531446811,0.035404611337450036,0.0012665120629662442,0.07274414580921215,0.057579582284115804,0.024938163918312613,0.0705564669917692,0.0001,0.012601142695088233,0.001,1.8
WGL_209,30.2,7.28,11.18,1,0.0001,0.02842313810852511,0.06046403680830073,0.06244103274288745,0.04587375170777234,0.019304761178833917,0.045549539366935274,0.03874347670820303,0.028743714645403432,0.050747886253269356,0.01727046866014433,0.11444342484306591,2.53
WGL_002,28.7,7.37,14.37,1,0.0001,0.06621959135322132,0.026321394992778024,0.008385801701408357,0.08087216662283335,0.038865349253483845,0.005733032521335633,0.024869303614307836,0.0001,0.05623491373358137,0.027505770444399447,0.017723394243862968,2.24
WGL_270,28.5,7.59,19.55,0,0.0001,0.0001,0.056296231309359124,0.06365884232941932,0.0001,0.06829662906579682,0.06407036308627145,0.0008661844656535356,0.01700196136922897,0.03861408723022485,0.0381063202214097,0.09444666019672945,2.01
WGL_266,32.1,7.28,15.73,0,0.04700076601923146,0.05722244623294952,0.020017212874389782,0.052785400407158276,0.038577127208969705,0.02593926466836593,0.04587542051650983,0.0001,0.0001,0.03540646094879607,0.08316248303347185,0.011222350655638907,2.31
WGL_294,23.6,8.28,12.43,0,0.0001,0.08512658147156638,0.0001,0.019316457023002425,0.0001,0.06989464834217508,0.0001,0.043789701819825624,0.0001,0.06927036151050309,0.10338498220046752,0.06627770680775508,1.32
WGL_443,23.2,7.51,10.04,0,0.006815615276015417,0.02332995871852722,0.020416393872179032,0.0001,0.0001,0.03514651525014661,0.0001,0.05561387195987857,0.03411783444603297,0.043447265570011294,0.026288979316011457,0.03734530381923007,0.52
WGL_096,21.0,6.12,10.79,1,0.04258759572431855,0.05591347550743156,0.04946807042281801,0.04437065005650111,0.0486652944649414,0.01863780734108945,0.02118499799233827,0.0018430097099975014,0.011452859497442376,0.08523436234297509,0.07410680364168978,0.058364293502455894,2.76
WGL_436,27.9,7.94,23.64,0,0.011195817990821876,0.02260846161023215,0.0001,0.02054996866567556,0.06862960723014329,0.021047872564971152,0.01956943744076268,0.0001,0.00041129364948335606,0.0001,0.04004842953497767,0.04802602129291031,0.71
WGL_341,28.9,6.6,16.56,0,0.011258613824879722,0.008294290252249308,0.0724969442310974,0.0001,0.0001,0.023547725278057045,0.06814816301671064,0.019254717081058737,0.0457105466788315,0.04620918382295759,0.05228687925058341,0.012599564139694337,2.15
WGL_117,29.4,7.18,8.01,1,0.0741270436018669,0.08959926374478283,0.015997768598877617,0.04257064807853847,0.060871305129267354,0.01058056168636071,0.00807503053718598,0.020816613198432768,0.005608184655494335,0.0402852424072125,0.031071769492590003,0.0083415727115917,3.68
WGL_046,33.4,6.98,8.22,1,0.055632235091355994,0.01688861622235643,0.08140283492191361,0.03187927599364039,0.021865735947189376,0.0001,0.04919664532737567,0.0001,0.027703989955885112,0.01865354749414366,0.04717797600161476,0.013682461688492485,2.86
WGL_162,24.5,7.84,2.65,1,0.05493942953361723,0.01850831937453439,0.047030785845998756,0.05948812740640867,0.02102786879204968,0.02651125192830439,0.0001,0.0001,0.0001,0.0001,0.020245816889411992,0.04854266712960578,3.97
WGL_345,27.1,8.26,9.24,0,0.020471832441150816,0.0005015715236896465,0.018732961418539057,0.03269548450424981,0.0001,0.029946546836942964,0.06578749858840117,0.03357356477579434,0.054419009635500004,0.07437285660199633,0.013505725026338566,0.06791328192129996,1.97
WGL_118,24.9,6.47,9.59,1,0.08914118786471133,0.08707196912377824,0.0011722548134359481,0.06530999317697418,0.06775260685570227,0.07095114640541954,0.012740919155543325,0.009279648905092312,0.0001,0.0001,0.00462653014744905,0.0074572624170952465,2.21
WGL_289,17.7,6.8,15.25,0,0.015366622011655891,0.03609393674439119,0.009922137774024804,0.005302690937620688,0.03921037004045694,0.034309880567159515,0.03908194459957319,0.024267112667182428,0.011662935274867389,0.027109669412438822,0.027578078729275868,0.08288835510404138,1.88
WGL_078,29.3,6.72,7.97,1,0.08581135815074979,0.05376247638064725,0.07063922060838798,0.03250277192688833,0.03504997758069098,0.0001,0.0474801415836701,0.0001,0.01705143624420022,0.0001,0.050121360727628524,0.06233102027707982,1.94
WGL_352,31.4,5.52,18.9,0,0.025896039134849287,0.0018037480740715345,0.04590483122450037,0.017914342222245614,0.0001,0.03404224653082332,0.05843481286096412,0.03748184780463288,0.013657667889946344,0.04880625537915401,0.06426033059230038,0.07902531552766584,1.84
WGL_064,30.8,6.82,13.58,1,0.06739506246430105,0.021799147973027,0.041256148326753415,0.07499737467646142,0.03891828935525009,0.0001,0.027065917206266582,0.0001,0.0001,0.0001,0.001,0.002487641268693705,2.21
WGL_231,23.7,7.24,18.88,0,0.020579592265563516,0.0354112018023979,0.024351597932433803,0.02358850384838289,0.06655113030300056,0.08686335464428924,0.03417275086385067,0.028572692250596145,0.004030793618647881,0.025512964860340975,0.016763750890956514,0.04028885529750767,2.14
WGL_187,25.7,7.9,3.48,1,0.0664922346671884,0.028650692792581044,0.06608476865179558,0.02465213732618847,0.04317193289025422,0.005957403378475626,0.0001,0.006979089347790314,0.0001,0.018459487929704303,0.07048256346489433,0.016819071611976044,2.64
WGL_303,25.1,7.53,10.73,0,0.012850605959112442,0.06302319489681611,0.016078589742323006,0.0001,0.011213358251831888,0.04944283866634381,0.04312444741242519,0.028235847780576473,0.076581831477369,0.0001,0.07077419125335531,0.07521714542463952,1.51
WGL_200,21.6,7.45,14.62,1,0.09807495213382494,0.03386648253720527,0.0001,0.016834886449664566,0.05533365748554618,0.0010471154949213673,0.04359086058230096,0.0001,0.02317001737443895,0.016378187084885084,0.04624692484477836,0.001,2.54
WGL_307,22.4,7.88,7.43,0,0.0001,0.007341462746473879,0.004926736865878929,0.0001,0.0001,0.0001,0.0206834698926426,0.03889387054702875,0.0637569747180475,0.03506963611358823,0.002046796333573249,0.06581203162573074,1.24
WGL_122,27.7,6.93,6.19,1,0.08801331294596247,0.04916820172686473,0.0001,0.08677554771778566,0.026472205423077773,0.03466014870060012,0.0001,0.0001,0.0001,0.0001,0.06920329342321768,0.001,2.65
WGL_417,29.7,6.57,15.05,0,0.01678301512721214,0.03261367643725337,0.030864788231961805,0.0001,0.053497978181126046,0.0316834545035656,0.03804284401245787,0.04490022679436933,0.01607320531887398,0.031249370874501917,0.018563293241793948,0.01072064922490907,2.3
WGL_388,28.3,6.8,6.92,0,0.10457246881557052,0.04575327156845329,0.03623296809748368,0.018568458445107315,0.06601710131239204,0.01604031956436437,0.0001,0.0060332281827942405,0.026667594204816965,0.014833296344427342,0.07507751992745315,0.07091777721808251,3.48
WGL_159,24.8,6.69,12.88,1,0.054087918064075424,0.04483073734737957,0.06340057165287767,0.05557656254632383,0.03200225051014533,0.0037687846982621676,0.0514007777534548,0.0001,0.03157143805285807,0.0001,0.03839400139981739,0.030723452663692502,2.52
WGL_086,18.9,6.13,10.29,1,0.08925816577396892,0.00857989939168867,0.0431255578202998,0.0889055135428868,0.04302498112384671,0.004451302861501214,0.025412483385867088,0.025310913977177357,0.014139402023692061,0.0001,0.027420809483134898,0.04286314211431798,2.38
WGL_226,31.6,6.53,11.14,0,0.039771959969351844,0.02137421437160471,0.04298478450883539,0.04054440991806943,0.006985315097847068,0.061463103705668,0.021848823325506087,0.02808860381573086,0.08450975386736329,0.02649096716341158,0.051883892216664486,0.009841167245217036,2.37
WGL_263,31.2,7.84,11.18,0,0.0001,0.01648976237846141,0.0001,0.0001,0.009856701310915693,0.032360696487176314,0.03258886345067911,0.0840335936418872,0.022483186973464277,0.050574244150637174,0.022552466807842026,0.08048750277900645,2.34
WGL_361,22.0,6.97,7.32,0,0.0001,0.012607101132904426,0.016281391869515497,0.03798247484298128,0.007351142235881118,0.045440750802619154,0.04449103204105591,0.038492021511698865,0.0238612306272615,0.01692279774249716,0.001,0.03928429235296525,1.8
WGL_077,32.7,6.25,13.17,1,0.06375536343895818,0.0001,0.0450169184208937,0.0523065539629988,0.08924234212511337,0.0001,0.005651935788031218,0.045260926840985,0.0001,0.007441155359666507,0.051937161652672204,0.050377629935266226,2.34
WGL_363,24.3,6.82,15.35,0,0.005579567500923274,0.015922731421099512,0.0011604279440751361,0.0001,0.02390480972995633,0.027282787406584547,0.023500615879228873,0.0001,0.0001,0.01931156655731144,0.0640891366802688,0.06072564096518726,1.68
WGL_342,23.1,7.59,14.02,0,0.023525187396333067,0.0001,0.04197073942496434,0.014543683139588082,0.0001,0.02851832290834361,0.0641191296595894,0.03875272918022989,0.03529683363277898,0.03178409090770667,0.02822877251084196,0.07567928542738636,1.71
WGL_088,30.1,7.18,4.35,1,0.01780775478192131,0.04738614282794272,0.0230043804849826,0.01611835099483084,0.036998319445840866,0.07591799055819604,0.0404481501147049,0.0001,0.01798835331574935,0.025951181687207704,0.001,0.06318758981177659,1.32
WGL_450,30.6,6.67,13.43,0,0.040356298768085046,0.06654477822639875,0.04768143677098648,0.0034401870520031942,0.031302345877180976,0.01564005282781515,0.07867361423269012,0.04309521818922899,0.06605753787248532,0.0001,0.022188528211217036,0.023335359618527965,1.48
WGL_183,31.2,6.79,7.42,1,0.06869679623509202,0.056478635998674795,0.00855853973201727,0.035172815704886826,0.05373264483488402,0.010922570647790312,0.033406214873405504,0.0001,0.0001,0.0001,0.06415647082250525,0.001,2.7
WGL_106,30.9,7.47,13.38,1,0.0001,0.01670970679014054,0.03351688776350955,0.0001,0.04588910200591792,0.03804458455032059,0.04988178462604123,0.02159830275049369,0.018763149108593967,0.03449902249110732,0.05031796481756181,0.049159683037926075,1.17
WGL_050,29.6,7.3,8.18,1,0.0001,0.0001,0.024985057953346455,0.0216514020206532,0.014071223597847281,0.022891770247434304,0.0367467332975194,0.059944073549105,0.00448928852903514,0.030841082858167227,0.08855707658548184,0.0566298496031712,1.47
WGL_006,26.4,6.6,8.1,1,0.0983439334690801,0.08782822973500837,0.05874370941547051,0.05646235359334989,0.05829886968667657,0.011693945334838923,0.008108413462823344,0.0001,0.010603313748748153,0.06849867466565654,0.06607117987761477,0.029736489297194107,2.41
WGL_018,29.3,6.86,10.42,1,0.05517300671894872,0.007441762441970555,0.06480018258666119,0.05476433377524454,0.03708473450175776,0.04405231562544305,0.0001,0.0014933419548159663,0.03765928327031916,0.05794485980495312,0.040252767998995985,0.09038558222803988,2.36
WGL_235,22.3,7.09,10.92,0,0.0001,0.03304732790580576,0.05590707383793102,0.035201368584998574,0.036429809732370685,0.016752651394131114,0.057965867495697876,0.032563100457768154,0.030457243320449624,0.0001,0.0479793291023372,0.017761496089787793,2.26
WGL_358,28.1,6.58,9.8,0,0.06620232250343376,0.02026624571205627,0.02096793198156205,0.08712759616343149,0.04577439007153897,0.00042309502331281876,0.014561556404803385,0.0001,0.0001,0.0026971078597303536,0.001,0.034673890582076386,2.77
WGL_107,28.3,6.15,8.4,1,0.03456105812233376,0.06705248389178368,0.011702745337291307,0.0001,0.03156210291332306,0.0001,0.01833166839839788,0.0001,0.03454279534356004,0.025229467443970647,0.014801689211962968,0.05193478529584014,2.86
WGL_135,30.5,7.89,9.69,1,0.09051947851476355,0.06585474359688807,0.05312332773156586,0.02675557013336026,0.012976654943142086,0.01371212266143916,0.0034416069642926256,0.005545681848765572,0.003956801430892819,0.0001,0.07785179089894399,0.024823318161879174,2.12
WGL_364,29.4,7.59,12.28,0,0.0065383875209624525,0.02289435557409916,0.03849765839563696,0.010843800582064779,0.011094541807784249,0.04761107079566077,0.033630922539309334,0.039411812572979446,0.033248913684893994,0.00494745942504312,0.08237494806177953,0.05753134864205763,1.21
WGL_227,26.6,7.21,13.12,0,0.01180672284235913,0.014405286402816863,0.0001,0.010213428159396845,0.0001,0.04547880753019977,0.0006753781344861071,0.034880992407426266,0.024417974160994477,0.06725166743429387,0.027398668849517915,0.024771601165893463,2.16
WGL_215,23.8,7.23,9.37,1,0.0784315786808243,0.039271007777159354,0.002225785879401178,0.0417258008258668,0.06677471590585701,0.04106197914952431,0.0001,0.0014418321121277763,0.008608750054228788,0.0001,0.09141202069489679,0.04012381082650754,2.66
WGL_191,22.9,7.02,6.68,1,0.049780295177905776,0.06421503216951069,0.04430114733210631,0.0001,0.018209113888439293,0.0001,0.0001,0.0001,0.0001,0.0010835320700172436,0.06820874659370804,0.10228790766338969,2.96
WGL_397,33.8,6.23,1.77,0,0.0834466633669045,0.025946659653452615,0.09252260339044614,0.018236111799259207,0.0284637605047047,0.0001,0.02964403263162075,0.0001,0.0030318904102763205,0.0001,0.02638406706934948,0.067687429038144,2.76
WGL_321,28.1,8.11,11.95,0,0.006968892471917251,0.05819496373899469,0.0001,0.05745298876728035,0.04703106501881005,0.02913830725611397,0.02697802153418504,0.03340184343058514,0.042426650835265346,0.040259900173308605,0.01550936432101117,0.001,1.6
WGL_283,26.4,6.89,5.35,0,0.05765053457897959,0.08983777685933717,0.1049983013069617,0.07236770440887519,0.07088466872623461,0.05192975387631116,0.03938673509037877,0.03900401933892078,0.0001,0.014062501975319601,0.03324603655056468,0.060145390415464337,2.81
WGL_030,25.3,6.83,8.03,1,0.07777820975569617,0.027778360762337927,0.061411490941245095,0.07062907752410419,0.02312414214157585,0.0001,0.028096830879986642,0.04046391535829597,0.007918790145379412,0.0001,0.04800282753139293,0.08574004387023246,1.85
WGL_170,25.7,7.04,8.84,1,0.0818503481493542,0.0072346726953291945,0.024764019773788122,0.03827026623240938,0.0411537585147494,0.039342549955159435,0.022654651419730346,0.026313593421161283,0.010529009733692857,0.043360578205966435,0.02171539735922959,0.037041431121066504,2.0
WGL_181,27.4,7.6,9.24,1,0.08214557698095942,0.06242645365879021,0.0001,0.09264270939017002,0.035680434547070976,0.0001,0.041986183912544175,0.0062060931177013645,0.021135770598675906,0.0001,0.05243104809877032,0.06941068443335496,3.01
